[2023-07-09 14:45:02 DEBUG logging:28 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
][2023-07-09 14:45:02 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
][2023-07-09 14:45:02 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
][2023-07-09 14:45:02 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
][2023-07-09 14:45:02 INFO  Version:44 - HHH000412: Hibernate ORM core version 5.6.15.Final
][2023-07-09 14:47:06 DEBUG SessionFactoryImpl:277 - Instantiating session factory with properties: {dialect=org.hibernate.dialect.PostgreSQLDialect, java.specification.version=17, sun.cpu.isalist=amd64, sun.jnu.encoding=Cp1250, hibernate.dialect=org.hibernate.dialect.PostgreSQLDialect, java.class.path=C:\Users\valerii.tarasov\IdeaProjects\payment-system-project\service\target\classes;C:\Users\valerii.tarasov\IdeaProjects\payment-system-project\common\target\classes;C:\Users\valerii.tarasov\.m2\repository\net\bytebuddy\byte-buddy\1.12.21\byte-buddy-1.12.21.jar;C:\Users\valerii.tarasov\.m2\repository\org\hibernate\hibernate-core\5.6.15.Final\hibernate-core-5.6.15.Final.jar;C:\Users\valerii.tarasov\.m2\repository\org\jboss\logging\jboss-logging\3.4.3.Final\jboss-logging-3.4.3.Final.jar;C:\Users\valerii.tarasov\.m2\repository\javax\persistence\javax.persistence-api\2.2\javax.persistence-api-2.2.jar;C:\Users\valerii.tarasov\.m2\repository\antlr\antlr\2.7.7\antlr-2.7.7.jar;C:\Users\valerii.tarasov\.m2\repository\org\jboss\spec\javax\transaction\jboss-transaction-api_1.2_spec\1.1.1.Final\jboss-transaction-api_1.2_spec-1.1.1.Final.jar;C:\Users\valerii.tarasov\.m2\repository\org\jboss\jandex\2.4.2.Final\jandex-2.4.2.Final.jar;C:\Users\valerii.tarasov\.m2\repository\com\fasterxml\classmate\1.5.1\classmate-1.5.1.jar;C:\Users\valerii.tarasov\.m2\repository\javax\activation\javax.activation-api\1.2.0\javax.activation-api-1.2.0.jar;C:\Users\valerii.tarasov\.m2\repository\org\hibernate\common\hibernate-commons-annotations\5.1.2.Final\hibernate-commons-annotations-5.1.2.Final.jar;C:\Users\valerii.tarasov\.m2\repository\javax\xml\bind\jaxb-api\2.3.1\jaxb-api-2.3.1.jar;C:\Users\valerii.tarasov\.m2\repository\org\glassfish\jaxb\jaxb-runtime\2.3.1\jaxb-runtime-2.3.1.jar;C:\Users\valerii.tarasov\.m2\repository\org\glassfish\jaxb\txw2\2.3.1\txw2-2.3.1.jar;C:\Users\valerii.tarasov\.m2\repository\com\sun\istack\istack-commons-runtime\3.0.7\istack-commons-runtime-3.0.7.jar;C:\Users\valerii.tarasov\.m2\repository\org\jvnet\staxex\stax-ex\1.8\stax-ex-1.8.jar;C:\Users\valerii.tarasov\.m2\repository\com\sun\xml\fastinfoset\FastInfoset\1.2.15\FastInfoset-1.2.15.jar;C:\Users\valerii.tarasov\.m2\repository\org\postgresql\postgresql\42.6.0\postgresql-42.6.0.jar;C:\Users\valerii.tarasov\.m2\repository\org\checkerframework\checker-qual\3.31.0\checker-qual-3.31.0.jar;C:\Users\valerii.tarasov\.m2\repository\org\slf4j\slf4j-reload4j\2.0.5\slf4j-reload4j-2.0.5.jar;C:\Users\valerii.tarasov\.m2\repository\org\slf4j\slf4j-api\2.0.5\slf4j-api-2.0.5.jar;C:\Users\valerii.tarasov\.m2\repository\ch\qos\reload4j\reload4j\1.2.22\reload4j-1.2.22.jar, java.vm.vendor=Amazon.com Inc., sun.arch.data.model=64, user.variant=, java.vendor.url=https://aws.amazon.com/corretto/, user.timezone=Europe/Paris, java.vm.specification.version=17, os.name=Windows 10, sun.java.launcher=SUN_STANDARD, user.country=US, sun.boot.library.path=C:\Program Files\Amazon Corretto\jdk17.0.6_10\bin, sun.java.command=org.val.HibernateRunner, jdk.debug=release, sun.cpu.endian=little, user.home=C:\Users\valerii.tarasov, user.language=en, java.specification.vendor=Oracle Corporation, java.version.date=2023-01-17, java.home=C:\Program Files\Amazon Corretto\jdk17.0.6_10, file.separator=\, java.vm.compressedOopsMode=Zero based, line.separator=
, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, user.script=, connection.password=pass, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=17.0.6+10-LTS, user.name=valerii.tarasov, path.separator=;, hibernate.connection.username=****, os.version=10.0, java.runtime.name=OpenJDK Runtime Environment, hibernate.connection.url=jdbc:postgresql://localhost:5433/postgres, file.encoding=UTF-8, java.vm.name=OpenJDK 64-Bit Server VM, java.vendor.version=Corretto-17.0.6.10.1, hibernate.connection.driver_class=org.postgresql.Driver, java.vendor.url.bug=https://github.com/corretto/corretto-17/issues/, java.io.tmpdir=C:\Users\VALERI~1.TAR\AppData\Local\Temp\, java.version=17.0.6, user.dir=C:\Users\valerii.tarasov\IdeaProjects\payment-system-project, os.arch=amd64, connection.username=postgres, java.vm.specification.name=Java Virtual Machine Specification, hibernate.connection.password=****, sun.os.patch.level=, connection.driver_class=org.postgresql.Driver, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@14bf57b2, native.encoding=Cp1250, java.library.path=C:\Program Files\Amazon Corretto\jdk17.0.6_10\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Program Files\dotnet\;C:\Program Files\Amazon Corretto\jdk17.0.6_10\bin;C:\Python310\Scripts\;C:\Python310\;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files (x86)\Pulse Secure\VC142.CRT\X64\;C:\Program Files (x86)\Pulse Secure\VC142.CRT\X86\;C:\Users\valerii.tarasov\workspace\apache-maven-3.8.6\bin;C:\Program Files\nodejs\;C:\ProgramData\chocolatey\bin;C:\Program Files\Git\cmd;C:\Program Files\Git\bin;C:\Program Files\Notepad++;C:\Users\valerii.tarasov\Documents\cmsv_codecount\ncsl;C:\Program Files\TortoiseCVS;C:\Program Files\PowerShell\7\;C:\Program Files\Microsoft SQL Server\130\Tools\Binn\;C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\170\Tools\Binn\;C:\Program Files\Docker\Docker\resources\bin;C:\Users\valerii.tarasov\terraform;C:\Program Files\Amazon\AWSCLIV2\;C:\Program Files\Amazon\AWSSAMCLI\bin\;C:\Users\valerii.tarasov\bin;C:\Program Files\MySQL\MySQL Shell 8.0\bin\;C:\Users\valerii.tarasov\AppData\Local\Microsoft\WindowsApps;C:\Users\valerii.tarasov\AppData\Local\Programs\Microsoft VS Code\bin;C:\Program Files\JetBrains\IntelliJ IDEA 2022.2.1\bin;;C:\Users\valerii.tarasov\AppData\Roaming\npm;C:\Users\valerii.tarasov\AppData\Local\GitHubDesktop\bin;C:\Program Files (x86)\CVSNT\;C:\Program Files\heroku\bin;C:\Users\valerii.tarasov\.dotnet\tools;., java.vendor=Amazon.com Inc., java.vm.info=mixed mode, sharing, java.vm.version=17.0.6+10-LTS, hibernate.bytecode.use_reflection_optimizer=false, sun.io.unicode.encoding=UnicodeLittle, connection.url=jdbc:postgresql://localhost:5433/postgres, java.class.version=61.0}
][2023-07-09 14:47:06 DEBUG JaccIntegrator:84 - Skipping JACC integration as it was not enabled
][2023-07-09 14:47:06 DEBUG EnumType:126 - Using NAMED-based conversion for Enum org.val.entity.Gender
][2023-07-09 14:47:06 DEBUG SessionFactoryImpl:316 - Instantiated session factory
][2023-07-09 14:47:06 DEBUG TypeConfiguration$Scope:154 - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@6ac4944a] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@58496dc]
][2023-07-09 14:47:06 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [org.val.entity.Order] is safe
][2023-07-09 14:47:06 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.val.entity.Order
][2023-07-09 14:47:06 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [org.val.entity.Product] is safe
][2023-07-09 14:47:06 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.val.entity.Product
][2023-07-09 14:47:06 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [org.val.entity.Card] is safe
][2023-07-09 14:47:06 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.val.entity.Card
][2023-07-09 14:47:06 DEBUG interceptor:46 - To-one property `org.val.entity.User#role` was mapped with LAZY + NO_PROXY but the class was not enhanced
][2023-07-09 14:47:06 DEBUG interceptor:46 - To-one property `org.val.entity.User#role` was mapped with LAZY + NO_PROXY but the class was not enhanced
][2023-07-09 14:47:06 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [org.val.entity.User] is safe
][2023-07-09 14:47:06 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.val.entity.User
][2023-07-09 14:47:06 DEBUG interceptor:46 - To-one property `org.val.entity.User#role` was mapped with LAZY + NO_PROXY but the class was not enhanced
][2023-07-09 14:47:06 DEBUG interceptor:46 - To-one property `org.val.entity.User#role` was mapped with LAZY + NO_PROXY but the class was not enhanced
][2023-07-09 14:47:06 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [org.val.entity.Account] is safe
][2023-07-09 14:47:06 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.val.entity.Account
][2023-07-09 14:47:06 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [org.val.entity.Role] is safe
][2023-07-09 14:47:06 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : org.val.entity.Role
][2023-07-09 14:47:06 DEBUG AbstractCollectionPersister:687 - Static SQL for collection: org.val.entity.User.orders
][2023-07-09 14:47:06 DEBUG AbstractCollectionPersister:689 -  Row insert: update payments.orders set user_id=? where id=?
][2023-07-09 14:47:06 DEBUG AbstractCollectionPersister:692 -  Row update: update payments.orders set  where id=?
][2023-07-09 14:47:06 DEBUG AbstractCollectionPersister:695 -  Row delete: update payments.orders set user_id=null where user_id=? and id=?
][2023-07-09 14:47:06 DEBUG AbstractCollectionPersister:698 -  One-shot delete: update payments.orders set user_id=null where user_id=?
][2023-07-09 14:47:06 DEBUG AbstractCollectionPersister:687 - Static SQL for collection: org.val.entity.User.accounts
][2023-07-09 14:47:06 DEBUG AbstractCollectionPersister:689 -  Row insert: update payments.accounts set user_id=? where id=?
][2023-07-09 14:47:06 DEBUG AbstractCollectionPersister:692 -  Row update: update payments.accounts set  where id=?
][2023-07-09 14:47:06 DEBUG AbstractCollectionPersister:695 -  Row delete: update payments.accounts set user_id=null where user_id=? and id=?
][2023-07-09 14:47:06 DEBUG AbstractCollectionPersister:698 -  One-shot delete: update payments.accounts set user_id=null where user_id=?
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:4031 - Static SQL for entity: org.val.entity.Order
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:4036 -  Version select: select id from payments.orders where id =?
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:4039 -  Snapshot select: select order_.id, order_.created_at as created_2_2_, order_.deleted_at as deleted_3_2_, order_.order_id as order_id4_2_, order_.product_id as product_5_2_, order_.status as status6_2_, order_.updated_at as updated_7_2_, order_.user_id as user_id8_2_ from payments.orders order_ where order_.id=?
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into payments.orders (created_at, deleted_at, order_id, product_id, status, updated_at, user_id, id) values (?, ?, ?, ?, ?, ?, ?, ?)
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:394 -  Update 0: update payments.orders set created_at=?, deleted_at=?, order_id=?, product_id=?, status=?, updated_at=?, user_id=? where id=?
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from payments.orders where id=?
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:4047 -  Identity insert: insert into payments.orders (created_at, deleted_at, order_id, product_id, status, updated_at, user_id) values (?, ?, ?, ?, ?, ?, ?)
][2023-07-09 14:47:06 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@54067fdc]
][2023-07-09 14:47:06 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : createdAt
][2023-07-09 14:47:06 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : deletedAt
][2023-07-09 14:47:06 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : orderId
][2023-07-09 14:47:06 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : productId
][2023-07-09 14:47:06 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : status
][2023-07-09 14:47:06 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : updatedAt
][2023-07-09 14:47:06 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : userId
][2023-07-09 14:47:06 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:160 - Building LoadPlan...
][2023-07-09 14:47:06 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
][2023-07-09 14:47:06 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=org.val.entity.Order)
    - Returns
       - EntityReturnImpl(entity=org.val.entity.Order, querySpaceUid=<gen:0>, path=org.val.entity.Order)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=org.val.entity.Order)
          - SQL table alias mapping - order0_
          - alias suffix - 0_
          - suffixed key columns - {id1_2_0_}

][2023-07-09 14:47:06 DEBUG EntityLoader:129 - Static select for entity org.val.entity.Order [NONE]: select order0_.id as id1_2_0_, order0_.created_at as created_2_2_0_, order0_.deleted_at as deleted_3_2_0_, order0_.order_id as order_id4_2_0_, order0_.product_id as product_5_2_0_, order0_.status as status6_2_0_, order0_.updated_at as updated_7_2_0_, order0_.user_id as user_id8_2_0_ from payments.orders order0_ where order0_.id=?
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:4031 - Static SQL for entity: org.val.entity.Product
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:4036 -  Version select: select id from payments.products where id =?
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:4039 -  Snapshot select: select product_.id, product_.created_at as created_2_3_, product_.deleted_at as deleted_3_3_, product_.description as descript4_3_, product_.name as name5_3_, product_.price as price6_3_, product_.product_id as product_7_3_, product_.updated_at as updated_8_3_ from payments.products product_ where product_.id=?
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into payments.products (created_at, deleted_at, description, name, price, product_id, updated_at, id) values (?, ?, ?, ?, ?, ?, ?, ?)
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:394 -  Update 0: update payments.products set created_at=?, deleted_at=?, description=?, name=?, price=?, product_id=?, updated_at=? where id=?
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from payments.products where id=?
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:4047 -  Identity insert: insert into payments.products (created_at, deleted_at, description, name, price, product_id, updated_at) values (?, ?, ?, ?, ?, ?, ?)
][2023-07-09 14:47:06 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@29fd8e67]
][2023-07-09 14:47:06 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : createdAt
][2023-07-09 14:47:06 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : deletedAt
][2023-07-09 14:47:06 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : description
][2023-07-09 14:47:06 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : name
][2023-07-09 14:47:06 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : price
][2023-07-09 14:47:06 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : productId
][2023-07-09 14:47:06 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : updatedAt
][2023-07-09 14:47:06 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:160 - Building LoadPlan...
][2023-07-09 14:47:06 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
][2023-07-09 14:47:06 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=org.val.entity.Product)
    - Returns
       - EntityReturnImpl(entity=org.val.entity.Product, querySpaceUid=<gen:0>, path=org.val.entity.Product)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=org.val.entity.Product)
          - SQL table alias mapping - product0_
          - alias suffix - 0_
          - suffixed key columns - {id1_3_0_}

][2023-07-09 14:47:06 DEBUG EntityLoader:129 - Static select for entity org.val.entity.Product [NONE]: select product0_.id as id1_3_0_, product0_.created_at as created_2_3_0_, product0_.deleted_at as deleted_3_3_0_, product0_.description as descript4_3_0_, product0_.name as name5_3_0_, product0_.price as price6_3_0_, product0_.product_id as product_7_3_0_, product0_.updated_at as updated_8_3_0_ from payments.products product0_ where product0_.id=?
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:4031 - Static SQL for entity: org.val.entity.Card
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:4036 -  Version select: select id from payments.cards where id =?
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:4039 -  Snapshot select: select card_.id, card_.account_id as account_2_1_, card_.card_id as card_id3_1_, card_.card_number as card_num4_1_, card_.created_at as created_5_1_, card_.cvv as cvv6_1_, card_.deleted_at as deleted_7_1_, card_.expiration_date as expirati8_1_, card_.updated_at as updated_9_1_ from payments.cards card_ where card_.id=?
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into payments.cards (account_id, card_id, card_number, created_at, cvv, deleted_at, expiration_date, updated_at, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?)
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:394 -  Update 0: update payments.cards set account_id=?, card_id=?, card_number=?, created_at=?, cvv=?, deleted_at=?, expiration_date=?, updated_at=? where id=?
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from payments.cards where id=?
][2023-07-09 14:47:06 DEBUG AbstractEntityPersister:4047 -  Identity insert: insert into payments.cards (account_id, card_id, card_number, created_at, cvv, deleted_at, expiration_date, updated_at) values (?, ?, ?, ?, ?, ?, ?, ?)
][2023-07-09 14:47:06 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4bd5849e]
][2023-07-09 14:47:06 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : accountId
][2023-07-09 14:47:06 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : cardId
][2023-07-09 14:47:06 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : cardNumber
